id,name,number,latitude,longitude
7338653551721286461,Ballybin Rd (Ash Business Park),101181,53.51609,-6.41827
7338653551721286521,Ballybin Rd (Opp Ash Business Park),101241,53.5158,-6.41859
7338653551721821111,Ballybofey (Main Street Butt Hall),635831,54.8001,-7.77875
7338653551721326581,Ballybofey (McElhineys),141301,54.79997,-7.77903
7338653551721538191,Ballybricken (Carroll's Pharmacy),352911,52.25995,-7.11851
7338653551721538001,Ballybricken (Exchange Pub),352721,52.26015,-7.11654
7338653551721537531,Ballybricken (Powers Pharmacy),352251,52.25982,-7.11773
7338653551721716731,Ballybrit Ind Est (HP),531451,53.29257,-9.00806
7338653551721337611,Ballybrittas (Opp Thirsty Nellies),152331,53.10948,-7.13609
7338653551721321791,Ballybrittas (Thirsty Nellies),136511,53.10953,-7.13626
7338653551721288141,Ballybryan School,102861,53.35579,-7.14919
7338653551721530971,Ballybunion (Garda Station),345691,52.51128,-9.67013
7338653551721531001,Ballybunion (Opp Garda Station),345721,52.51113,-9.66985
7338653551721536431,Ballycanew (St Endas NS),351151,52.61099,-6.30556
7338653551721519031,Ballycannon (Ballycannon Heights),333751,52.70308,-8.64944
7338653551721519111,Ballycannon (Elton Court),333831,52.70007,-8.65601
7338653551721517281,Ballycannon (Meelick Tavern),332001,52.70111,-8.65347
7338653551721519101,Ballycannon (Opp Ballycannon Heights),333821,52.70291,-8.64942
7338653551721519021,Ballycannon (Opp Meelick Foodstore),333741,52.70009,-8.65634
7338653551721519011,Ballycannon (Opp Meelick Tavern),333731,52.70096,-8.65343
7338653551721521591,Ballycasey Cross (Old Lodge Pub),336311,52.71521,-8.86249
7338653551721523031,Ballycasey Cross (Opp Old Lodge Pub),337751,52.71535,-8.86262
7338653551721740241,Ballycastle (Main St Katie Macs),554961,54.2793,-9.36944
7338653551721518731,Ballycogley (Bolgers Hardware),333451,52.24406,-6.48945
7338653551721516451,Ballycogley (Opp Bolgers Hardware),331171,52.24349,-6.48951
7338653551721715711,Ballyconneely (Keoghs B and B),530431,53.43117,-10.07541
7338653551721715741,Ballyconneely (Opp Keoghs B and B),530461,53.4312,-10.07542
7338653551721337511,Ballyconnell (Supervalu Bridge St),152231,54.11522,-7.58227
7338653551721520921,Ballycorrick Bridge (Northbound),335641,52.73678,-9.06185
7338653551721521161,Ballycorrick Bridge (Southbound),335881,52.73678,-9.06184
7338653551721422531,Ballycotton (Blackbird Bar),237251,51.83048,-8.01317
7338653551721186502,Ballycotton (Bus Parking),1222,51.82993,-8.00993
7338653551721186501,Ballycotton (Bus Parking),1221,51.82993,-8.00993
7338653551721422521,Ballycotton (Opp Silver Strand Est),237241,51.83169,-8.02127
7338653551721422571,Ballycotton (Schooner Bar),237291,51.83035,-8.01313
7338653551721422561,Ballycotton (Shop and Post Office),237281,51.82985,-8.00977
7338653551721422581,Ballycotton (Silver Strand Estate),237301,51.83172,-8.02099
7338653551721436001,Ballycotton (Spanish Point Terminus),250721,51.82727,-8.00363
7338653551721515541,Ballycullane (Opp Powers Pub),330261,52.27749,-6.83797
7338653551721515501,Ballycullane (Powes Pub),330221,52.27748,-6.8378
7338653551721794341,Ballycummin (Opp No 26 Rathmore),609061,52.62551,-8.64554
7338653551721794351,Ballycummin (Opp No 7 The Forts),609071,52.6276,-8.6441
7338653551721794381,Ballycummin (Rathmore),609101,52.6254,-8.64559
7338653551721794371,Ballycummin (The Forts),609091,52.62754,-8.64405
7338653551721793221,Ballycummin Rd (Opp Dry Cleaners),607941,52.62516,-8.65253
7338653551721793201,Ballycummin Rd (Opp Southland House),607921,52.62486,-8.6525
7338653551721335961,Ballydangan (Naughtons Garage),150681,53.3614,-8.06836
7338653551721717441,Ballydangan (Opp Naughtons Garage),532161,53.36038,-8.06965
7338653551721715731,Ballydavid (Muirioch Cross Op McEoins),530451,52.18549,-10.3629
7338653551721822221,Ballydavid (Post Office),636941,52.19016,-10.37315
7338653551721400841,Ballydehob (Hudsons Wholefood),215561,51.56308,-9.45959
7338653551721416281,Ballydehob (Levis Bar),231001,51.56272,-9.46028
7338653551721418421,Ballydehob Bridge (Eastbound),233141,51.56283,-9.4553
7338653551721418381,Ballydehob Bridge (Westbound),233101,51.56286,-9.45546
7338653551721744401,Ballyfarnon (Killorans Gala),559121,54.0729,-8.20505
7338653551721744211,Ballyfarnon (Post Office),558931,54.07284,-8.20479
7338653551721822251,Ballyferriter (Church),636971,52.16642,-10.40579
7338653551721821231,Ballyferriter (Museum),635951,52.16641,-10.4061
7338653551721735681,Ballygar (Church),550401,53.52325,-8.32314
7338653551721735751,Ballygar (Opp Church),550471,53.5227,-8.32538
7338653551721516171,Ballygarrett (Opp Petrol Station),330891,52.57387,-6.22992
7338653551721516081,Ballygarrett (Petrol Station),330801,52.57402,-6.22968
7338653551721744391,Ballygawley (Opp Filling Station),559111,54.19138,-8.44639
7338653551721341311,Ballygawley (Park and Ride Stop),156031,54.45635,-7.0339
7338653551721705851,Ballyglass (Garda Station),520571,53.73762,-9.16538
7338653551721735761,Ballyglass (Opp Garda Station),550481,53.73767,-9.16547
7338653551721735771,Ballyglunin Cross (Eastbound),550491,53.42044,-8.79091
7338653551721735731,Ballyglunin Cross (Westbound),550451,53.42035,-8.79082
7338653551721515931,Ballyhale (Day Today Shop),330651,52.46737,-7.20053
7338653551721321391,Ballyhale (Opp Day Today Shop),136111,52.46758,-7.20076
7338653551721336261,Ballyhaunis (SuperMacs Main St),150981,53.76341,-8.7656
7338653551721741011,Ballyhaunis (The Bus Stop Shop),555731,53.76341,-8.76555
7338653551721816531,Ballyhaunis Cross (Northbound),631251,53.82083,-8.62184
7338653551721816541,Ballyhaunis Cross (Southbound),631261,53.82081,-8.62197
7338653551721543071,Ballyhea (Northbound),357791,52.30861,-8.66905
7338653551721543061,Ballyhea (Southbound),357781,52.30839,-8.66882
7338653551721821941,Ballyheigue (Garda Station),636661,52.38922,-9.82715
7338653551721517011,Ballyheigue (Opp Garda Station),331731,52.38933,-9.82709
7338653551721515321,Ballyhogue (Opp Stores),330041,52.41415,-6.5751
7338653551721515311,Ballyhogue (Stores),330031,52.41427,-6.57525
7338653551721426851,Ballyhooley New Rd (Community Park),241571,51.92014,-8.45418
7338653551721426841,Ballyhooley New Road (Ashgrove Villas),241561,51.91791,-8.44801
7338653551721426861,Ballyhooley New Road (Brookwood),241581,51.92451,-8.45675
7338653551721426831,Ballyhooley Rd (After North Link Jctn),241551,51.91533,-8.44711
7338653551721426801,Ballyhooley Rd (Opposite Esso Garage),241521,51.914,-8.44728
7338653551721425741,Ballyhooley Rd (St Lukes Post Office),240461,51.9047,-8.45763
7338653551721426821,Ballyhooley Road (Glen River Park),241541,51.91164,-8.45068
7338653551721426811,Ballyhooley Road (Gordon's Hill),241531,51.91146,-8.45087
7338653551721426901,Ballyhooley Road (Harrington Square),241621,51.90795,-8.45612
7338653551721425721,Ballyhooley Road (Opp Kerrymans Pub),240441,51.90863,-8.4554
7338653551721425731,Ballyhooley Road (Opp Windsor Terrace),240451,51.90653,-8.45758
7338653551721425491,Ballyhooley Road (Windsor Terrace),240211,51.90745,-8.45686
7338653551721320471,Ballyjamesduff (Opp Percy French),135191,53.86409,-7.20551
7338653551721292511,Ballyjamesduff (Percy French Hotel),107231,53.86409,-7.20551
7338653551721519411,Ballylanders (Crowley Drapery),334131,52.37204,-8.34856
7338653551721519561,Ballylanders (Opp Crowley Drapery),334281,52.37187,-8.34868
7338653551721400381,Ballylickey (Opp Ovane Falls B&B),215101,51.72347,-9.44026
7338653551721421601,Ballylickey (Ovane Falls Inn),236321,51.72312,-9.44062
7338653551721708071,Ballyloughane Rd (Dairies),522791,53.27691,-9.01362
7338653551721708141,Ballyloughane Rd (Murrough Ave Jct),522861,53.27406,-9.01458
7338653551721708061,Ballyloughane Rd (Op Murrough Ave Jct),522781,53.27422,-9.01461
7338653551721708131,Ballyloughane Rd (Opp Dairies),522851,53.27674,-9.01346
7338653551721325121,Ballymac Roundabout (New Inns Nbound),139841,54.03619,-6.38283
7338653551721325131,Ballymac Roundabout (New Inns Sbound),139851,54.03622,-6.38247
7338653551721324981,Ballymac Roundabout (Opp Strandhill),139701,54.03469,-6.3814
7338653551721324651,Ballymac Roundabout (Strandhill),139371,54.03484,-6.38137
7338653551721516181,Ballymacar (Eastbound),330901,52.38677,-6.90671
7338653551721516211,Ballymacar (Westbound),330931,52.38679,-6.90705
7338653551721324971,Ballymacscanlan (Opp Hotel),139691,54.03249,-6.3596
7338653551721324661,Ballymacscanlon (Hotel),139381,54.03251,-6.35912
7338653551721337361,Ballymahon (Opp Country Shop),152081,53.56526,-7.76638
7338653551721337431,Ballymahon (The Country Shop),152151,53.56522,-7.76637
7338653551721641251,Ballymahon Rd (Dept of Education),455971,53.43309,-7.90883
7338653551721641161,Ballymahon Rd (Dubarry Park),455881,53.43508,-7.9258
7338653551721641321,Ballymahon Rd (Grovelands),456041,53.42739,-7.93236
7338653551721641181,Ballymahon Rd (Opp Dept Education),455901,53.43374,-7.91452
7338653551721641261,Ballymahon Rd (Opp SuperValu),455981,53.43295,-7.92025
7338653551721641101,Ballymahon Rd (Roslevin Lawn),455821,53.42716,-7.93312
7338653551721641171,Ballymahon Rd (SuperValu),455891,53.43277,-7.92125
7338653551721641271,Ballymahon Road (The Glen),455991,53.43491,-7.92559
7338653551721820391,Ballymakeera (Co-Op),635111,51.93604,-9.14476
7338653551721435981,Ballymakeera (Leabharlann),250701,51.93614,-9.14476
7338653551721422511,Ballymaloe Hse (Garryvoe Rd),237231,51.86854,-8.08359
7338653551721416561,Ballymaloe Hse (Shanagarry Rd),231281,51.86833,-8.08411
7338653551721741181,Ballymoe (Earleys),555901,53.69489,-8.46075
7338653551721741121,Ballymoe (Eileens),555841,53.69471,-8.46113
7338653551721741101,Ballymoe (McConns Xpress Shop),555821,53.69566,-8.45984
7338653551721336241,Ballymoe (Opp McConns Xpress Shop),150961,53.69529,-8.46033
7338653551721707641,Ballymoneen Rd (Barna Rd Jctn),522361,53.26067,-9.11757
7338653551721738741,Ballymore (Cunninghams),553461,53.49085,-7.6798
7338653551721738681,Ballymore (Opp Cunninghams),553401,53.49085,-7.68062
7338653551721524161,Ballymore (Opp Pump),338881,52.24426,-6.45315
7338653551721516551,Ballymore (Pump),331271,52.24437,-6.45313
7338653551721739091,Ballymote (Doddys),553811,54.08772,-8.51494
7338653551721739171,Ballymote (Faulty Towers),553891,54.08781,-8.51491
7338653551721783901,Ballymurray (Northbound stop),598621,53.602,-8.12829
7338653551721336211,Ballymurray (Southbound stop),150931,53.60182,-8.12813
7338653551721521061,Ballynacally (Carrigs Pub),335781,52.71896,-9.067
7338653551721521171,Ballynacally (Griffins Bar),335891,52.71862,-9.06727
7338653551721545181,Ballynagore,359901,53.40647,-7.46499
7338653551721290201,Ballynagore Southbound,104921,53.40656,-7.46447
7338653551721792711,Ballynanty (Community Centre),607431,52.67742,-8.64476
7338653551721792701,Ballynanty (Credit Union),607421,52.67566,-8.64109
7338653551721792651,Ballynanty (No 31 Shanabooley Rd),607371,52.67563,-8.64368
7338653551721792671,Ballynanty (Opp No 93 Shanabooly Rd),607391,52.67889,-8.64508
7338653551721792681,Ballynanty Rd (No 32 Shanabooley Rd),607401,52.67584,-8.64372
7338653551721792641,Ballynanty Rd (Opp Credit Union),607361,52.67557,-8.64123
7338653551721519621,Ballyneety (Funeral Home),334341,52.59736,-8.54802
7338653551721788341,Ballyneety (Garda Station),603061,52.59732,-8.54874
7338653551721519861,Ballyneety (Strollers Bar),334581,52.59708,-8.54842
7338653551721705991,Ballynew Cross (Eastbound,520711,53.87866,-9.24806
7338653551721816631,Ballynew Cross (Westbound),631351,53.87863,-9.2481
7338653551721515941,Ballynure (Eastbound),330661,52.53612,-6.60959
7338653551721515891,Ballynure (Westbound),330611,52.53595,-6.6095
7338653551721441361,Ballyporeen (Bally Hi Bar),256081,52.27022,-8.10031
7338653551721441351,Ballyporeen (Opp Bally Hi Bar),256071,52.27013,-8.09922
7338653551721326091,Ballyshannon (Bus Station),140811,54.50097,-8.18978
7338653551721326161,Ballyshannon (Kildare Eastbound),140881,53.08635,-6.81787
7338653551721317761,Ballyshannon (Opp Bus Station),132481,54.50098,-8.18984
7338653551721189421,Ballyshannon Depot,4141,54.50097,-8.18978
7338653551721189422,Ballyshannon Depot,4142,54.50097,-8.18978
7338653551721291211,Ballyshannon National School (Kildare),105931,53.08746,-6.81512
7338653551721793861,Ballysimon Rd (Tubs & Tiles),608581,52.65616,-8.6061
7338653551721793851,Ballysimon Rd (Woodlawn Park),608571,52.65515,-8.60292
7338653551721740221,Ballytivnan (Church View Crescent),554941,54.28387,-8.46862
7338653551721740211,Ballytivnan (St Josephs School),554931,54.28226,-8.46924
7338653551721744051,Ballytivnan Rd (Opp St Johns Hospital),558771,54.28001,-8.47024
7338653551721710241,Ballytivnan Rd (St Johns Hospital),524961,54.27995,-8.47026
7338653551721737381,Ballytivnan Road (Avondale),552101,54.28328,-8.46909
7338653551721537661,Ballytruckle Road (Centra),352381,52.24568,-7.10951
7338653551721336181,Ballyvary (Balla Cross Eastbound),150901,53.89589,-9.15072
7338653551721735931,Ballyvary (Balla Cross Westbound),550651,53.89592,-9.15159
7338653551721542831,Ballyvaughan (Opp Spar),357551,53.11604,-9.14802
7338653551721542841,Ballyvaughan (Spar Shop),357561,53.11608,-9.1479
7338653551721515571,Ballyvergin (Eastbound),330291,52.36209,-6.71163
7338653551721515561,Ballyvergin (Northbound),330281,52.38353,-6.71725
7338653551721426791,Ballyvolane Road (Ashgrove Dunnes),241511,51.9171,-8.44769
7338653551721426781,Ballyvolane Road (Clonard Estate),241501,51.91575,-8.45193
7338653551721543011,Ballyvourney (Mills),357731,51.94552,-9.17012
7338653551721820401,Ballyvourney (Newsagent),635121,51.94556,-9.17049
7338653551721518861,Ballywilliam (Opp Top Place Pub),333581,52.44847,-6.86394
7338653551721518831,Ballywilliam (Top Place Pub),333551,52.44842,-6.86384
7338653551721323221,Balrath Cross (Duleek Rd),137941,53.62273,-6.4874
7338653551721318201,Balrath Cross (Opp Duleek Rd),132921,53.62294,-6.48784
7338653551721289601,Balrothery (Balrothery Inn),104321,53.588,-6.1892
7338653551721286021,Balrothery (Cedarwood Lodge),100741,53.59334,-6.18561
7338653551721318601,Balrothery (Opp Balrothery Inn),133321,53.58797,-6.18951
7338653551721285531,Balrothery (Opp Kingdom Hall),100251,53.59351,-6.18561
7338653551721435971,Baltimore Pier,250691,51.4835,-9.36828
7338653551721321481,Baltinglass (Cattlemart),136201,52.94302,-6.71231
7338653551721318931,Baltinglass (Opp Cattlemart),133651,52.94304,-6.71256
7338653551721293891,Baltray (The 19th Pub),108611,53.73729,-6.26759
7338653551721785191,Banagher (Kerryman Pub),599911,54.26289,-9.22697
7338653551721736301,Banagher (Opp Kerryman Pub),551021,54.26277,-9.227
7338653551721293341,Banbridge (Kenlis Street),108061,54.3463,-6.27117
7338653551721421341,Bandon (Glaslynn Rd ESB Depot),236061,51.74596,-8.73401
7338653551721400541,Bandon (Glaslynn Rd Kellehers Eastbound),215261,51.74594,-8.73429
7338653551721187381,Bandon Depot,2101,51.74642,-8.73186
7338653551721187382,Bandon Depot,2102,51.74642,-8.73186
7338653551721428361,Bandon Road (Dean Roches Cross),243081,51.89087,-8.48792
7338653551721428011,Bandon Road (Deasy Mini Market),242731,51.89186,-8.48502
7338653551721428351,Bandon Road (Mok's Pub),243071,51.8918,-8.48505
7338653551721743621,Bangor Erris (Brogans Spar),583041,54.14455,-9.74284
7338653551721767421,Bangor Erris (Opp Brogans Spar),582141,54.14463,-9.743
7338653551721821921,Banna Cross (Northbound),636641,52.34013,-9.80685
7338653551721516991,Banna Cross (Southbound),331711,52.33977,-9.80597
7338653551721816481,Bansha (Barrack St),631201,52.44788,-8.06374
7338653551721517141,Bansha (Opp No 2 Barrack St),331861,52.44838,-8.06496
7338653551721416001,Banteer (Skoda Auto),230721,52.12994,-8.89421
7338653551721400311,Bantry (Bantry Bay Golf Club),215031,51.6996,-9.44234
7338653551721187661,Bantry (Bus Parking),2381,51.68151,-9.45624
7338653551721187662,Bantry (Bus Parking),2382,51.68151,-9.45624
7338653551721400391,Bantry (National Learning Network),215111,51.69992,-9.44225
7338653551721400301,Bantry (Opp Westlodge Hotel),215021,51.67224,-9.47589
7338653551721441321,Bantry (Town Centre The Square),256041,51.68053,-9.45458
7338653551721400401,Bantry (Westlodge Hotel Eastbound),215121,51.67219,-9.47578
7338653551721289861,Barberstown Cross (Eastbound),104581,53.32391,-6.60569
7338653551721319131,Barberstown Cross (Westbound),133851,53.32388,-6.60558
7338653551721287371,Barberstown Rd (Eastbound),102091,53.31704,-6.60626
7338653551721319121,Barberstown Rd (Westbound),133841,53.31699,-6.60617
7338653551721720481,Barna (Garys Cycles),535201,53.25176,-9.14863
7338653551721715991,Barna (Opp Garys Cycles),530711,53.25156,-9.14904
7338653551721707651,Barna Road (Knocknacarra Cross),522371,53.26087,-9.10932
7338653551721415571,Barnahealy (Janssen Biologics),230291,51.82712,-8.32993
7338653551721430741,Barnahely (Novartis Eastbound),245461,51.82318,-8.33885
7338653551721430811,Barnahely (Opp Janssen Biologics),245531,51.82651,-8.3307
7338653551721430821,Barnahely (Opp Novartis Westbound),245541,51.82278,-8.33911
7338653551721294541,Barons Hill Rise,109261,53.61386,-6.20612
7338653551721816721,Barrack Cross (Beara) (northbound),631441,51.80628,-9.74737
7338653551721640691,Barrack Cross (Beara) (southbound),455411,51.80629,-9.74734
7338653551721641081,Barrack St (Church),455801,53.42426,-7.94353
7338653551721537511,Barrack Street (Mount Sion School),352231,52.25693,-7.11738
7338653551721440961,Barraduff (Garage),255681,52.06003,-9.33724
7338653551721435391,Barraduff (Pub),250111,52.05996,-9.33669
7338653551721794871,Barrington St (At No 24),609591,52.65834,-8.63181
7338653551721794671,Barrington St (Car Park),609391,52.65837,-8.6316
7338653551721515551,Barrys Cross (Eastbound),330271,52.35619,-6.65393
7338653551721515481,Barrys Cross (Westbound),330201,52.35588,-6.65311
7338653551721318091,Batterjohn X / Kiltale (Northbound),132811,53.52161,-6.65016
